container_i,bind_off,base,entry_i,name,rel_off,abs_off,size
22,11710464,file,42,"POCKET_HOMER.TIM",30264,11740728,464
22,11710464,file,43,"GATTLING.TIM",30732,11741196,848
22,11710464,file,44,"NONE.TIM",31584,11742048,264
22,11710464,file,45,"NONE.TIM",31852,11742316,264
22,11710464,file,46,"FIREBALL.TIM",32120,11742584,464
22,11710464,file,47,"FLAME_GUN.TIM",32588,11743052,848
22,11710464,file,48,"TIMEBOMB.TIM",33440,11743904,848
22,11710464,file,49,"NONE.TIM",34292,11744756,264
22,11710464,file,50,"NONE.TIM",34560,11745024,264
22,11710464,file,51,"LASER_GUN.TIM",34828,11745292,656
22,11710464,file,52,"LASER_RIFLE.TIM",35488,11745952,592
22,11710464,file,53,"PULSE_RIFLE.TIM",36084,11746548,592
22,11710464,file,54,"DAMDUSTER.TIM",36680,11747144,656
22,11710464,file,55,"NONE.TIM",37340,11747804,264
22,11710464,file,56,"ICEGUN.TIM",37608,11748072,592
22,11710464,file,57,"FOURPACK_HOMER.TIM",38204,11748668,848
22,11710464,file,58,"TAZAR_GUN.TIM",39056,11749520,464
22,11710464,file,59,"LIGHTNING_GUN.TIM",39524,11749988,848
22,11710464,file,60,"ORBGUN.TIM",40376,11750840,848
22,11710464,file,61,"ARMAGEDD.TIM",41228,11751692,1088
22,11710464,file,62,"NONE.TIM",42320,11752784,264
22,11710464,file,63,"NONE.TIM",42588,11753052,264
22,11710464,file,64,"NONE.TIM",42856,11753320,264
22,11710464,file,65,"NONE.TIM",43124,11753588,264
22,11710464,file,66,"NONE.TIM",43392,11753856,264
22,11710464,file,67,"NONE.TIM",43660,11754124,264
22,11710464,file,68,"NONE.TIM",43928,11754392,264
22,11710464,file,69,"NONE.TIM",44196,11754660,264
22,11710464,file,70,"NONE.TIM",44464,11754928,264
22,11710464,file,71,"NONE.TIM",44732,11755196,264
22,11710464,file,72,"NONE.TIM",45000,11755464,264
22,11710464,file,73,"NONE.TIM",45268,11755732,264
22,11710464,file,74,"NONE.TIM",45536,11756000,264
22,11710464,file,75,"NONE.TIM",45804,11756268,264
22,11710464,file,76,"NONE.TIM",46072,11756536,264
22,11710464,file,77,"NONE.TIM",46340,11756804,264
22,11710464,file,78,"NONE.TIM",46608,11757072,264
22,11710464,file,79,"NONE.TIM",46876,11757340,264
22,11710464,file,80,"NONE.TIM",47144,11757608,264
22,11710464,file,81,"NONE.TIM",47412,11757876,264
22,11710464,file,82,"NONE.TIM",47680,11758144,264
22,11710464,file,83,"NONE.TIM",47948,11758412,264
22,11710464,file,84,"NONE.TIM",48216,11758680,264
22,11710464,file,85,"BUGGY_GOLF.TIM",48484,11758948,656
22,11710464,file,86,"TRACTOR.TIM",49144,11759608,464
22,11710464,file,87,"NONE.TIM",49612,11760076,264
22,11710464,file,88,"NONE.TIM",49880,11760344,264
22,11710464,file,89,"NONE.TIM",50148,11760612,264
22,11710464,file,90,"NONE.TIM",50416,11760880,264
22,11710464,file,91,"ANKH.TIM",50684,11761148,576
22,11710464,file,92,"NONE.TIM",51264,11761728,264
22,11710464,file,93,"NONE.TIM",51532,11761996,264
22,11710464,file,94,"NONE.TIM",51800,11762264,264
22,11710464,file,95,"NONE.TIM",52068,11762532,264
22,11710464,file,96,"NONE.TIM",52336,11762800,264
22,11710464,file,97,"NONE.TIM",52604,11763068,264
22,11710464,file,98,"NONE.TIM",52872,11763336,264
22,11710464,file,99,"NONE.TIM",53140,11763604,264
22,11710464,file,100,"NONE.TIM",53408,11763872,264
22,11710464,file,101,"NONE.TIM",53676,11764140,264
22,11710464,file,102,"NONE.TIM",53944,11764408,264
22,11710464,file,103,"NONE.TIM",54212,11764676,264
22,11710464,file,104,"INFUNTRY_SUPER.TIM",54480,11764944,656
22,11710464,file,105,"MEDIC_SUPER.TIM",55140,11765604,656
22,11710464,file,106,"COMMAND_SUPER.TIM",55800,11766264,640
22,11710464,file,107,"NINJA_SUPER.TIM",56444,11766908,656
22,11710464,file,108,"CYBORG_SUPER.TIM",57104,11767568,656
22,11710464,file,109,"SUPER_SUPER.TIM",57764,11768228,656
22,11710464,file,110,"STEALTH_SUPER.TIM",58424,11768888,656
22,11710464,file,111,"NINJA_SUPER.TIM",59084,11769548,656
22,11710464,file,112,"UZI_UP.TIM",59744,11770208,848
22,11710464,file,113,"GRENADE_SHELL_UP.TIM",60596,11771060,656
22,11710464,file,114,"BAZOOKA_UP.TIM",61256,11771720,592
22,11710464,file,115,"SHOTGUN_UP.TIM",61852,11772316,592
22,11710464,file,116,"TIMEBOMB_UP.TIM",62448,11772912,848
22,11710464,file,117,"GATTLING_UP.TIM",63300,11773764,848
22,11710464,file,118,"POCKET.TIM",64152,11774616,464
22,11710464,file,119,"POCKET_UP.TIM",64620,11775084,656
22,11710464,file,120,"GRENADE_NAPALM.TIM",65280,11775744,464
22,11710464,file,121,"GRENADE_NAPALM_UP.TIM",65748,11776212,464
22,11710464,file,122,"FLAME_GUN_UP.TIM",66216,11776680,848
22,11710464,file,123,"FIREBALL_UP.TIM",67068,11777532,512
22,11710464,file,124,"LIMPET.TIM",67584,11778048,656
22,11710464,file,125,"LIMPET_UP.TIM",68244,11778708,656
22,11710464,file,126,"FOURPACK.TIM",68904,11779368,656
22,11710464,file,127,"FOURPACK_UP.TIM",69564,11780028,656
22,11710464,file,128,"ICEGUN_UP.TIM",70224,11780688,848
22,11710464,file,129,"GRENADE_ICE.TIM",71076,11781540,656
22,11710464,file,130,"GRENADE_ICE_UP.TIM",71736,11782200,656
22,11710464,file,131,"ORBGUN_UP.TIM",72396,11782860,848
22,11710464,file,132,"TAZAR_GUN_UP.TIM",73248,11783712,464
22,11710464,file,133,"SCATTERBOMB.TIM",73716,11784180,464
22,11710464,file,134,"SCATTERBOMB_UP.TIM",74184,11784648,848
22,11710464,file,135,"FOURPACK_HOMER_UP.TIM",75036,11785500,848
22,11710464,file,136,"POCKET_HOMER_UP.TIM",75888,11786352,656
22,11710464,file,137,"GRENADE_LIGHTNING.TIM",76548,11787012,656
22,11710464,file,138,"GRENADE_LIGHTNING_UP.TIM",77208,11787672,656
22,11710464,file,139,"LIGHTNING_GUN_UP.TIM",77868,11788332,848
22,11710464,file,140,"PULSE_RIFLE_UP.TIM",78720,11789184,592
22,11710464,file,141,"DAMBUSTER_UP.TIM",79316,11789780,656
22,11710464,file,142,"LASER_RIFLE_UP.TIM",79976,11790440,592
22,11710464,file,143,"NONE.TIM",80572,11791036,264
22,11710464,file,144,"TANK_BABY_ROCKET.TIM",80840,11791304,464
22,11710464,file,145,"TANK_BABY_TANDEM_GATTLING.TIM",81308,11791772,656
22,11710464,file,146,"TANK_BABY_STEALTH_SNOW_FLA.TIM",81968,11792432,464
22,11710464,file,147,"TANK_BABY_STEALTH_ROCKET.TIM",82436,11792900,464
22,11710464,file,148,"TANK_BABY_STEALTH_GATTLING.TIM",82904,11793368,464
22,11710464,file,149,"TANK_BABY_SNOW_ROCKET.TIM",83372,11793836,848
22,11710464,file,150,"TANK_BABY_SNOW_FLAME.TIM",84224,11794688,848
22,11710464,file,151,"TANK_BABY_HOVER_ROCKET.TIM",85076,11795540,464
22,11710464,file,152,"TANK_BABY_HOVER_FLAME.TIM",85544,11796008,464
22,11710464,file,153,"TANK_MEDIUM_STEALTH_ROCKET.TIM",86012,11796476,592
22,11710464,file,154,"TANK_MEDIUM_STEALTH_SNOW.TIM",86608,11797072,464
22,11710464,file,155,"TANK_MEDIUM_STEALTH_FLAME.TIM",87076,11797540,592
22,11710464,file,156,"TANK_BABY_SNOW.TIM",87672,11798136,848
22,11710464,file,157,"TANK_BABY_ROCKET_SNOW.TIM",88524,11798988,848
22,11710464,file,158,"TANK_MEDIUM_TANDEM_ROCKET.TIM",89376,11799840,592
22,11710464,file,159,"TANK_MEDIUM_FLAME.TIM",89972,11800436,464
22,11710464,file,160,"TANK_MEDIUM_ROCKET.TIM",90440,11800904,464
22,11710464,file,161,"TANK_SUPER_HOVER_ROCKET.TIM",90908,11801372,592
22,11710464,file,162,"TANK_SUPER_HOVER_FLAME.TIM",91504,11801968,592
22,11710464,file,163,"TANK_SUPER_HOMER.TIM",92100,11802564,848
22,11710464,file,164,"TANK_SUPER_ROCKET.TIM",92952,11803416,848
22,11710464,file,165,"TANK_SUPER_FLAME.TIM",93804,11804268,848
22,11710464,file,166,"TANK_TYRANT_ROCKET.TIM",94656,11805120,592
22,11710464,file,167,"TANK_TYRANT_FLAME.TIM",95252,11805716,592
22,11710464,file,168,"TANK_KILLER_ROCKET.TIM",95848,11806312,848
22,11710464,file,169,"TANK_KILLER_FLAME.TIM",96700,11807164,848
22,11710464,file,170,"TANK_KILLER_HOMER.TIM",97552,11808016,848
22,11710464,file,171,"NONE.TIM",98404,11808868,264
22,11710464,file,172,"NONE.TIM",98672,11809136,264
22,11710464,file,173,"PLANE_STEALTH_SUPER.TIM",98940,11809404,656
22,11710464,file,174,"PLANE_COPTOR.TIM",99600,11810064,832
22,11710464,file,175,"PLANE_JUMPJET.TIM",100436,11810900,832
22,11710464,file,176,"PLANE_JUMPJET_STEALTH.TIM",101272,11811736,832
22,11710464,file,177,"NONE.TIM",102108,11812572,264
22,11710464,file,178,"NONE.TIM",102376,11812840,264
22,11710464,file,179,"MECHWALKER.TIM",102644,11813108,848
23,11814912,file,0,"0_BT_PARK_AREA.BIN",1008,11815920,28
23,11814912,file,1,"1_BT_PLAINS_AREA.BIN",1040,11815952,28
23,11814912,file,2,"2_BT_DESERT_AREA.BIN",1072,11815984,28
23,11814912,file,3,"3_BT_WOODS_AREA.BIN",1104,11816016,28
23,11814912,file,4,"4_BT_ICE_AREA.BIN",1136,11816048,28
23,11814912,file,5,"5_BT_ORIENTAL_AREA.BIN",1168,11816080,28
23,11814912,file,6,"6_BT_JUNGLE_AREA.BIN",1200,11816112,28
23,11814912,file,7,"7_BT_MOON_AREA.BIN",1232,11816144,28
23,11814912,file,8,"10_BT_ALL_FLAME_WEAPONS.BIN",1264,11816176,28
23,11814912,file,9,"11_BT_LIGHTNING_WEAPONS.BIN",1296,11816208,28
23,11814912,file,10,"12_BT_ALL_GRENADES_1.BIN",1328,11816240,28
23,11814912,file,11,"13_BT_ALL_GRENADES_2.BIN",1360,11816272,28
23,11814912,file,12,"14_BT_ALL_HEAVY_WEAPONS_1.BIN",1392,11816304,28
23,11814912,file,13,"15_BT_ALL_HEAVY_WEAPONS_2.BIN",1424,11816336,28
23,11814912,file,14,"16_BT_ALL_ROCKET_WEAPONS.BIN",1456,11816368,28
23,11814912,file,15,"17_BT_ALL_MISSILE_WEAPONS.BIN",1488,11816400,28
23,11814912,file,16,"18_BT_ALL_SPECIAL_WEAPONS.BIN",1520,11816432,28
23,11814912,file,17,"19_BT_FLYING_1.BIN",1552,11816464,28
23,11814912,file,18,"20_BT_FLYING_2.BIN",1584,11816496,28
23,11814912,file,19,"21_BT_FLYING_3.BIN",1616,11816528,28
23,11814912,file,20,"22_BT_FLYING_4.BIN",1648,11816560,28
23,11814912,file,21,"23_BT_STEALTH_1.BIN",1680,11816592,28
23,11814912,file,22,"24_BT_STEALTH_2.BIN",1712,11816624,28
23,11814912,file,23,"25_BT_SPACE.BIN",1744,11816656,28
23,11814912,file,24,"26_BT_BIKES.BIN",1776,11816688,28
24,12013568,file,0,"U_ARROW.TIM",248,12013816,336
24,12013568,file,1,"D_ARROW.TIM",588,12014156,336
24,12013568,file,2,"U_ARROW_H.TIM",928,12014496,336
24,12013568,file,3,"D_ARROW_H.TIM",1268,12014836,336
24,12013568,file,4,"CROSS.TIM",1608,12015176,336
24,12013568,file,5,"TRIANGLE.TIM",1948,12015516,336
25,12017664,file,0,"001_TEXT.TXT",128,12017792,496
25,12017664,file,1,"001_NAME.TIM",624,12018288,27668
25,12017664,file,2,"001_IMAG.TIM",28296,12045960,10004
26,12056576,file,0,"004_TEXT.TXT",128,12056704,408
26,12056576,file,1,"004_NAME.TIM",536,12057112,38932
26,12056576,file,2,"004_IMAG.TIM",39472,12096048,30740
27,12128256,file,0,"001_TEXT.TXT",128,12128384,568
27,12128256,file,1,"001_NAME.TIM",700,12128956,27668
27,12128256,file,2,"001_IMAG.TIM",28372,12156628,10004
28,12167168,file,0,"004_TEXT.TXT",128,12167296,460
28,12167168,file,1,"004_NAME.TIM",588,12167756,38932
28,12167168,file,2,"004_IMAG.TIM",39524,12206692,30740
29,12238848,file,0,"001_TEXT.TXT",128,12238976,492
29,12238848,file,1,"001_NAME.TIM",620,12239468,27668
29,12238848,file,2,"001_IMAG.TIM",28292,12267140,10004
30,12277760,file,0,"004_TEXT.TXT",128,12277888,424
30,12277760,file,1,"004_NAME.TIM",552,12278312,38932
30,12277760,file,2,"004_IMAG.TIM",39488,12317248,30740
31,12349440,file,0,"TOYS.BIN",3048,12352488,2164
31,12349440,file,1,"POWERUP.BIN",5216,12354656,92
31,12349440,file,2,"PROJECTILES.BIN",5312,12354752,9188
31,12349440,file,3,"WEAPONS.BIN",14504,12363944,8904
31,12349440,file,4,"VEHICLES.BIN",23412,12372852,14788
31,12349440,file,5,"ACTION.BIN",38204,12387644,19544
31,12349440,file,6,"PERCEPT.BIN",57752,12407192,27328
31,12349440,file,7,"ATTITUDE.BIN",85084,12434524,8812
31,12349440,file,8,"BUDDIES.BIN",93900,12443340,7940
31,12349440,file,9,"STATICS.BIN",101844,12451284,14004
31,12349440,file,10,"0_CRATECONTENTS.BIN",115852,12465292,28
31,12349440,file,11,"1_CRATECONTENTS.BIN",115884,12465324,28
31,12349440,file,12,"2_CRATECONTENTS.BIN",115916,12465356,28
31,12349440,file,13,"3_CRATECONTENTS.BIN",115948,12465388,28
31,12349440,file,14,"4_CRATECONTENTS.BIN",115980,12465420,28
31,12349440,file,15,"5_CRATECONTENTS.BIN",116012,12465452,28
31,12349440,file,16,"6_CRATECONTENTS.BIN",116044,12465484,28
31,12349440,file,17,"7_CRATECONTENTS.BIN",116076,12465516,28
31,12349440,file,18,"8_CRATECONTENTS.BIN",116108,12465548,28
31,12349440,file,19,"9_CRATECONTENTS.BIN",116140,12465580,28
31,12349440,file,20,"10_CRATECONTENTS.BIN",116172,12465612,28
31,12349440,file,21,"11_CRATECONTENTS.BIN",116204,12465644,28
31,12349440,file,22,"12_CRATECONTENTS.BIN",116236,12465676,28
31,12349440,file,23,"13_CRATECONTENTS.BIN",116268,12465708,28
31,12349440,file,24,"14_CRATECONTENTS.BIN",116300,12465740,28
31,12349440,file,25,"15_CRATECONTENTS.BIN",116332,12465772,28
31,12349440,file,26,"16_CRATECONTENTS.BIN",116364,12465804,28
31,12349440,file,27,"17_CRATECONTENTS.BIN",116396,12465836,28
31,12349440,file,28,"18_CRATECONTENTS.BIN",116428,12465868,28
31,12349440,file,29,"19_CRATECONTENTS.BIN",116460,12465900,28
31,12349440,file,30,"20_CRATECONTENTS.BIN",116492,12465932,28
31,12349440,file,31,"21_CRATECONTENTS.BIN",116524,12465964,28
31,12349440,file,32,"22_CRATECONTENTS.BIN",116556,12465996,28
31,12349440,file,33,"23_CRATECONTENTS.BIN",116588,12466028,28
31,12349440,file,34,"24_CRATECONTENTS.BIN",116620,12466060,28
31,12349440,file,35,"25_CRATECONTENTS.BIN",116652,12466092,28
31,12349440,file,36,"26_CRATECONTENTS.BIN",116684,12466124,28
31,12349440,file,37,"27_CRATECONTENTS.BIN",116716,12466156,28
31,12349440,file,38,"28_CRATECONTENTS.BIN",116748,12466188,28
31,12349440,file,39,"29_CRATECONTENTS.BIN",116780,12466220,28
31,12349440,file,40,"30_CRATECONTENTS.BIN",116812,12466252,28
31,12349440,file,41,"31_CRATECONTENTS.BIN",116844,12466284,28
31,12349440,file,42,"32_CRATECONTENTS.BIN",116876,12466316,28
31,12349440,file,43,"33_CRATECONTENTS.BIN",116908,12466348,28
31,12349440,file,44,"34_CRATECONTENTS.BIN",116940,12466380,28
31,12349440,file,45,"35_CRATECONTENTS.BIN",116972,12466412,28
31,12349440,file,46,"36_CRATECONTENTS.BIN",117004,12466444,28
31,12349440,file,47,"37_CRATECONTENTS.BIN",117036,12466476,28
31,12349440,file,48,"38_CRATECONTENTS.BIN",117068,12466508,28
31,12349440,file,49,"39_CRATECONTENTS.BIN",117100,12466540,28
31,12349440,file,50,"40_CRATECONTENTS.BIN",117132,12466572,28
31,12349440,file,51,"0_BT_PARK_AREA.BIN",117164,12466604,28
31,12349440,file,52,"1_BT_PLAINS_AREA.BIN",117196,12466636,28
31,12349440,file,53,"2_BT_DESERT_AREA.BIN",117228,12466668,28
31,12349440,file,54,"3_BT_WOODS_AREA.BIN",117260,12466700,28
31,12349440,file,55,"4_BT_ICE_AREA.BIN",117292,12466732,28
31,12349440,file,56,"5_BT_ORIENTAL_AREA.BIN",117324,12466764,28
31,12349440,file,57,"6_BT_JUNGLE_AREA.BIN",117356,12466796,28
31,12349440,file,58,"7_BT_MOON_AREA.BIN",117388,12466828,28
31,12349440,file,59,"10_BT_ALL_FLAME_WEAPONS.BIN",117420,12466860,28
31,12349440,file,60,"11_BT_LIGHTNING_WEAPONS.BIN",117452,12466892,28
31,12349440,file,61,"12_BT_ALL_GRENADES_1.BIN",117484,12466924,28
31,12349440,file,62,"13_BT_ALL_GRENADES_2.BIN",117516,12466956,28
31,12349440,file,63,"14_BT_ALL_HEAVY_WEAPONS_1.BIN",117548,12466988,28
31,12349440,file,64,"15_BT_ALL_HEAVY_WEAPONS_2.BIN",117580,12467020,28
31,12349440,file,65,"16_BT_ALL_ROCKET_WEAPONS.BIN",117612,12467052,28
31,12349440,file,66,"17_BT_ALL_MISSILE_WEAPONS.BIN",117644,12467084,28
31,12349440,file,67,"18_BT_ALL_SPECIAL_WEAPONS.BIN",117676,12467116,28
31,12349440,file,68,"19_BT_FLYING_1.BIN",117708,12467148,28
31,12349440,file,69,"20_BT_FLYING_2.BIN",117740,12467180,28
31,12349440,file,70,"21_BT_FLYING_3.BIN",117772,12467212,28
31,12349440,file,71,"22_BT_FLYING_4.BIN",117804,12467244,28
31,12349440,file,72,"23_BT_STEALTH_1.BIN",117836,12467276,28
31,12349440,file,73,"24_BT_STEALTH_2.BIN",117868,12467308,28
31,12349440,file,74,"25_BT_SPACE.BIN",117900,12467340,28
31,12349440,file,75,"26_BT_BIKES.BIN",117932,12467372,28
32,12468224,file,0,"LEVELS.BIN",248,12468472,14640
32,12468224,file,1,"BUDDIES.BIN",14892,12483116,7940
32,12468224,file,2,"VEHICLES.BIN",22836,12491060,14788
32,12468224,file,3,"WEAPONS.BIN",37628,12505852,8904
32,12468224,file,4,"PROJECTILES.BIN",46536,12514760,9188
32,12468224,file,5,"ANIMATIONS.BIN",55728,12523952,40100
33,12564480,file,0,"LEVELS.BIN",248,12564728,14640
33,12564480,file,1,"BUDDIES.BIN",14892,12579372,7940
33,12564480,file,2,"VEHICLES.BIN",22836,12587316,14788
33,12564480,file,3,"WEAPONS.BIN",37628,12602108,8904
33,12564480,file,4,"PROJECTILES.BIN",46536,12611016,9188
33,12564480,file,5,"R_ANIMATIONS.BIN",55728,12620208,8956
34,12636160,file,0,"STCOMMANDO.BIN",2488,12638648,16652
34,12636160,file,1,"ST.BIN",19144,12655304,16088
34,12636160,file,2,"STKUNGFU.BIN",35236,12671396,15328
34,12636160,file,3,"STMEDIC.BIN",50568,12686728,16124
34,12636160,file,4,"STSTEALTH.BIN",66696,12702856,16652
34,12636160,file,5,"STSUPER.BIN",83352,12719512,15764
34,12636160,file,6,"STESKIMO.BIN",99120,12735280,96
34,12636160,file,7,"STLEGION.BIN",99220,12735380,408
34,12636160,file,8,"STFARMER.BIN",99632,12735792,208
34,12636160,file,9,"STSHEPHERD.BIN",99844,12736004,252
34,12636160,file,10,"STYETI.BIN",100100,12736260,416
34,12636160,file,11,"STBAYWATCH.BIN",100520,12736680,72
34,12636160,file,12,"STTARZAN.BIN",100596,12736756,388
34,12636160,file,13,"STPENGUIN.BIN",100988,12737148,380
34,12636160,file,14,"STPOLARBEAR.BIN",101372,12737532,504
34,12636160,file,15,"STLION.BIN",101880,12738040,700
34,12636160,file,16,"STHIKER.BIN",102584,12738744,852
34,12636160,file,17,"STRAM.BIN",103440,12739600,288
34,12636160,file,18,"STMONKEY.BIN",103732,12739892,688
34,12636160,file,19,"STCAMEL.BIN",104424,12740584,368
34,12636160,file,20,"STBULL.BIN",104796,12740956,568
34,12636160,file,21,"STHORSE.BIN",105368,12741528,296
34,12636160,file,22,"STPIG.BIN",105668,12741828,628
34,12636160,file,23,"STLIZARD.BIN",106300,12742460,284
34,12636160,file,24,"STSEAL.BIN",106588,12742748,188
34,12636160,file,25,"STGRIZZLY.BIN",106780,12742940,504
34,12636160,file,26,"STDOG.BIN",107288,12743448,616
34,12636160,file,27,"STCAT.BIN",107908,12744068,664
34,12636160,file,28,"STPUFFIN.BIN",108576,12744736,128
34,12636160,file,29,"STDOG.BIN",108708,12744868,616
34,12636160,file,30,"STPRETTY.BIN",109328,12745488,192
34,12636160,file,31,"STCYBORG.BIN",109524,12745684,16592
34,12636160,file,32,"STSHEEP.BIN",126120,12762280,360
34,12636160,file,33,"STNINJA.BIN",126484,12762644,16856
34,12636160,file,34,"STGHOST.BIN",143344,12779504,28
34,12636160,file,35,"STHOSTAGE.BIN",143376,12779536,264
34,12636160,file,36,"STDUMMY1.BIN",143644,12779804,148
34,12636160,file,37,"STDUMMY2.BIN",143796,12779956,148
34,12636160,file,38,"STDUMMY3.BIN",143948,12780108,148
34,12636160,file,39,"STDUMMY4.BIN",144100,12780260,148
34,12636160,file,40,"STDUMMY5.BIN",144252,12780412,148
34,12636160,file,41,"STDUMMY6.BIN",144404,12780564,148
34,12636160,file,42,"STDUMMY7.BIN",144556,12780716,148
34,12636160,file,43,"STDUMMY8.BIN",144708,12780868,148
34,12636160,file,44,"STFROZENSCIENTIST.BIN",144860,12781020,288
34,12636160,file,45,"STCAMELSUPPLY.BIN",145152,12781312,628
34,12636160,file,46,"STMECHLASER.BIN",145784,12781944,220
34,12636160,file,47,"STMECHBOSS.BIN",146008,12782168,116
34,12636160,file,48,"STMECHGATLING.BIN",146128,12782288,184
34,12636160,file,49,"STBOMBDOG.BIN",146316,12782476,520
34,12636160,file,50,"STTARGETDOG.BIN",146840,12783000,124
34,12636160,file,51,"STSCIENTIST2.BIN",146968,12783128,28
34,12636160,file,52,"STBADDIE.BIN",147000,12783160,16772
34,12636160,file,53,"STALIEN.BIN",163776,12799936,28
34,12636160,file,54,"STHOOLEYALIEN.BIN",163808,12799968,28
34,12636160,file,55,"STWOLF.BIN",163840,12800000,436
34,12636160,file,56,"STSCIENTISTCP.BIN",164280,12800440,100
34,12636160,file,57,"STEWEBOSS.BIN",164384,12800544,652
34,12636160,file,58,"STCAPTUREPIG.BIN",165040,12801200,448
34,12636160,file,59,"STCAPTUREPENGUIN.BIN",165492,12801652,348
34,12636160,file,60,"STCAPTURESHEEP.BIN",165844,12802004,264
34,12636160,file,61,"STCAPTUREDOG.BIN",166112,12802272,496
35,12804096,file,0,"STCOMMANDO.BIN",2488,12806584,16652
35,12804096,file,1,"ST.BIN",19144,12823240,16088
35,12804096,file,2,"STKUNGFU.BIN",35236,12839332,15328
35,12804096,file,3,"STMEDIC.BIN",50568,12854664,16124
35,12804096,file,4,"STSTEALTH.BIN",66696,12870792,16652
35,12804096,file,5,"STSUPER.BIN",83352,12887448,15764
35,12804096,file,6,"STESKIMO.BIN",99120,12903216,96
35,12804096,file,7,"STLEGION.BIN",99220,12903316,408
35,12804096,file,8,"STFARMER.BIN",99632,12903728,208
35,12804096,file,9,"STSHEPHERD.BIN",99844,12903940,252
35,12804096,file,10,"STYETI.BIN",100100,12904196,416
35,12804096,file,11,"STBAYWATCH.BIN",100520,12904616,72
35,12804096,file,12,"STTARZAN.BIN",100596,12904692,388
35,12804096,file,13,"STPENGUIN.BIN",100988,12905084,380
35,12804096,file,14,"STPOLARBEAR.BIN",101372,12905468,504
35,12804096,file,15,"STLION.BIN",101880,12905976,700
35,12804096,file,16,"STHIKER.BIN",102584,12906680,852
35,12804096,file,17,"STRAM.BIN",103440,12907536,288
35,12804096,file,18,"STMONKEY.BIN",103732,12907828,688
35,12804096,file,19,"STCAMEL.BIN",104424,12908520,368
35,12804096,file,20,"STBULL.BIN",104796,12908892,568
35,12804096,file,21,"STHORSE.BIN",105368,12909464,296
35,12804096,file,22,"STPIG.BIN",105668,12909764,628
35,12804096,file,23,"STLIZARD.BIN",106300,12910396,284
35,12804096,file,24,"STSEAL.BIN",106588,12910684,188
35,12804096,file,25,"STGRIZZLY.BIN",106780,12910876,504
35,12804096,file,26,"STDOG.BIN",107288,12911384,616
35,12804096,file,27,"STCAT.BIN",107908,12912004,680
35,12804096,file,28,"STPUFFIN.BIN",108592,12912688,128
35,12804096,file,29,"STDOG.BIN",108724,12912820,616
35,12804096,file,30,"STPRETTY.BIN",109344,12913440,192
35,12804096,file,31,"STCYBORG.BIN",109540,12913636,16592
35,12804096,file,32,"STSHEEP.BIN",126136,12930232,360
35,12804096,file,33,"STNINJA.BIN",126500,12930596,16856
35,12804096,file,34,"STGHOST.BIN",143360,12947456,28
35,12804096,file,35,"STHOSTAGE.BIN",143392,12947488,264
35,12804096,file,36,"STDUMMY1.BIN",143660,12947756,148
35,12804096,file,37,"STDUMMY2.BIN",143812,12947908,148
35,12804096,file,38,"STDUMMY3.BIN",143964,12948060,148
35,12804096,file,39,"STDUMMY4.BIN",144116,12948212,148
35,12804096,file,40,"STDUMMY5.BIN",144268,12948364,148
35,12804096,file,41,"STDUMMY6.BIN",144420,12948516,148
35,12804096,file,42,"STDUMMY7.BIN",144572,12948668,148
35,12804096,file,43,"STDUMMY8.BIN",144724,12948820,148
35,12804096,file,44,"STFROZENSCIENTIST.BIN",144876,12948972,288
35,12804096,file,45,"STCAMELSUPPLY.BIN",145168,12949264,628
35,12804096,file,46,"STMECHLASER.BIN",145800,12949896,220
35,12804096,file,47,"STMECHBOSS.BIN",146024,12950120,116
35,12804096,file,48,"STMECHGATLING.BIN",146144,12950240,184
35,12804096,file,49,"STBOMBDOG.BIN",146332,12950428,520
35,12804096,file,50,"STTARGETDOG.BIN",146856,12950952,124
35,12804096,file,51,"STSCIENTIST2.BIN",146984,12951080,28
35,12804096,file,52,"STBADDIE.BIN",147016,12951112,16772
35,12804096,file,53,"STALIEN.BIN",163792,12967888,28
35,12804096,file,54,"STHOOLEYALIEN.BIN",163824,12967920,28
35,12804096,file,55,"STWOLF.BIN",163856,12967952,436
35,12804096,file,56,"STSCIENTISTCP.BIN",164296,12968392,100
35,12804096,file,57,"STEWEBOSS.BIN",164400,12968496,652
35,12804096,file,58,"STCAPTUREPIG.BIN",165056,12969152,448
35,12804096,file,59,"STCAPTUREPENGUIN.BIN",165508,12969604,348
35,12804096,file,60,"STCAPTURESHEEP.BIN",165860,12969956,264
35,12804096,file,61,"STCAPTUREDOG.BIN",166128,12970224,496
36,12972032,file,0,"STCOMMANDO.BIN",2488,12974520,16652
36,12972032,file,1,"ST.BIN",19144,12991176,16088
36,12972032,file,2,"STKUNGFU.BIN",35236,13007268,15328
36,12972032,file,3,"STMEDIC.BIN",50568,13022600,16124
36,12972032,file,4,"STSTEALTH.BIN",66696,13038728,16652
36,12972032,file,5,"STSUPER.BIN",83352,13055384,15764
36,12972032,file,6,"STESKIMO.BIN",99120,13071152,96
36,12972032,file,7,"STLEGION.BIN",99220,13071252,408
36,12972032,file,8,"STFARMER.BIN",99632,13071664,208
36,12972032,file,9,"STSHEPHERD.BIN",99844,13071876,252
36,12972032,file,10,"STYETI.BIN",100100,13072132,416
36,12972032,file,11,"STBAYWATCH.BIN",100520,13072552,72
36,12972032,file,12,"STTARZAN.BIN",100596,13072628,388
36,12972032,file,13,"STPENGUIN.BIN",100988,13073020,380
