map_file,symbol,address_hex,annotation
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CLEARIMAGE,0x80029D94,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CLEARIMAGE2,0x80029E28,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CLEAROTAG,0x8002A050,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CLEAROTAGR,0x8002A108,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CLOSE,0x80027CCC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CONFIRM_BUTTON_FLASH,0x800191B8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,CREATE_ORDER,0x80025A58,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DATA_READY_CALLBACK,0x8002F764,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DAVE_COPY,0x8001F040,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DAVE_TEXT,0x8001C9A0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DAVE_TEXT2,0x8001CBE0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DAVE_TEXT3,0x8001CC44,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DB,0x800777A0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DCC_DVLC,0x8003C8C4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DCL_DVLC,0x8003C4C4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DEBUG_CAUSE,0x8003C370,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTBUFSIZE,0x8003077C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTGETENV,0x80030654,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTIN,0x80030788,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTINCALLBACK,0x8003089C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTINSYNC,0x80030824,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTOUT,0x80030804,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTOUTCALLBACK,0x800308C0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTOUTSYNC,0x80030860,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTPUTENV,0x800306E0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTRESET,0x8003061C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTVLC,0x80030DB0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DECDCTVLCSIZE,0x80030D80,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_CONFIRM,0x80018B28,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_ERROR,0x800197C4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_FILE,0x80017FA0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_OPTION,0x80015EE4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_OPTION_MESSAGE,0x8001715C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELETE_ROUTINE,0x80013EF8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DELIVEREVENT,0x8002C7F0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DIR_FILE,0x80013DCC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DISPLAY_CLEAR,0x800124D4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DMACALLBACK,0x80026D90,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DO_THE_BAR,0x8001EDD4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAWOTAG,0x8002A200,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAWOTAGENV,0x8002A338,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAWPRIM,0x8002A1A0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAWSYNC,0x80029C00,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAWSYNCCALLBACK,0x80029B08,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAW_BACKDROP,0x8001C050,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAW_ICONS,0x80014E50,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAW_OPTIONS,0x80019E64,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DRAW_SAVE_SCREEN,0x800218D4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DUMPCLUT,0x80029018,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DUMPDISPENV,0x800296B4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DUMPDRAWENV,0x80029534,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,DUMPTPAGE,0x80028F48,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EGGY,0x8001412C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ENABLEEVENT,0x80027C3C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ENTERCRITICALSECTION,0x80027C7C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ERASE,0x80027D0C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ERROR_MAIN_GRAPHIC,0x8002234C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV0,0x8004DF68,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV1,0x8004DF6C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV10,0x8004DF78,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV11,0x8004DF7C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV12,0x8004DF80,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV13,0x8004DF84,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV2,0x8004DF70,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EV3,0x8004DF74,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EXIT,0x80038064,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,EXITCRITICALSECTION,0x80027C8C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FADE,0x800158F8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FADE_OUT_FIRST_MENU,0x80012DF8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FADE_OUT_MENU,0x80024970,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FADE_UP,0x8001C170,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FILEDATA,0x80038A0C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FIRSTFILE,0x80027CEC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FLASHER,0x800157E4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FLUSHCACHE,0x80027BEC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FNTFLUSH,0x80028764,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FNTLOAD,0x80028408,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FNTOPEN,0x800284AC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FNTPRINT,0x80028A88,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FONT,0x8003B1CC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FORMAT,0x80027CDC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FORMAT_CARD,0x80015964,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FORMAT_CONFIRM,0x8001FF7C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,FORMAT_ROUTINE,0x80013EB0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GAME_BUFF,0x80079CC0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GAME_SPRT_X,0x80039810,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GAME_SPRT_Y,0x80039838,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETCLUT,0x80028F30,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETDISPENV,0x8002A8FC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETDRAWENV,0x8002A414,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETGRAPHDEBUG,0x80029AF8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETGRAPHTYPE,0x80029AE8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETINTRMASK,0x80026E94,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETODE,0x8002A934,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETRCNT,0x80031650,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETTPAGE,0x80028E68,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GETVIDEOMODE,0x80027828,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GET_INTER_POINT_INT,0x800224F4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GPOWER_LINE,0x8001C548,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GPU_CW,0x8002C5C4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GPU_PRINTF,0x8003BDA8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GROW_BAR,0x80021B54,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSCLIP3FAR,0x80099F60,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSCLIP3NEAR,0x800E08C0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSGETTIMINFO,0x8002C5D4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSIDMATRIX,0x800E0858,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSIDMATRIX2,0x80124DC0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSLIGHTWSMATRIX,0x80079CA0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GSLIGHT_MODE,0x801266C8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,GVAB,0x8004DF88,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,HCOUNT,0x800398B8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,HOOKENTRYINT,0x80027C6C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,HWD0,0x800E087C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ICON_INFO,0x80099EE8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITCARD,0x800278D0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITCARD2,0x8002798C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITGEOM,0x80027F88,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITHEAP,0x80027BDC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITIALISE_SOUND,0x80026844,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITPAD,0x80027DA4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INITPAD2,0x80027E34,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_CARDS,0x8001363C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_GRAPH,0x80019FF0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_PRIM,0x8001A1F8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_RING_STATUS,0x8002F998,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_SAVE_PRIM,0x8001D78C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_TEXT_PRIM,0x8001D4CC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INIT_TIM,0x8001C0F4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INSTALLEXCEPTIONHANDLER,0x80025BD8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,INTERRUPTCALLBACK,0x80026D60,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ISENDPRIM,0x80029074,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,KMAXPROGRAMS,0x801266CC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOADCLUT,0x800281EC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOADCLUT2,0x80028254,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOADIMAGE,0x80029EC4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOADTPAGE,0x80028100,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_CARD,0x80014394,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_CD,0x800130CC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_ERROR_MESSAGE_TPAGE,0x800220B4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_GAME,0x80021558,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_ICON,0x800145FC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,LOAD_VAB,0x800268BC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MAIN,0x80011A74,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MAIN_TUNE,0x800269DC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MARGEPRIM,0x800294FC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MEMCHR,0x80038990,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MEMCPY,0x800380F4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MEMMOVE,0x800389A0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MEMSET,0x80038104,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MENU,0x80012684,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MENU_TEST,0x800227D8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MOVEIMAGE,0x80029F8C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,MOVE_MENU,0x80023A44,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NEW_TEXT,0x8001CE28,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NEXTFILE,0x80027CFC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NEXTPRIM,0x80029058,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NOTE2PITCH,0x80033E48,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NOTE2PITCH2,0x80033F00,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NO_CARD,0x8001F788,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NO_FORMAT,0x8001FAE0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,NO_ROOM,0x8002051C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,OPEN,0x80027C9C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,OPENEVENT,0x80027C1C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,ORDER_LIST,0x800E0890,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,OVERWRITE,0x80020ACC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PAD_INIT,0x80027D3C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PAD_INIT2,0x80027E54,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,POWER_FADE,0x8001C288,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,POWER_LINE,0x8001C4F8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PRINTF,0x80038124,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PUTDISPENV,0x8002A44C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PUTDRAWENV,0x8002A274,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,PUTS,0x8003807C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,QUIT_CARDMAN,0x80016E74,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RAND,0x80038114,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RAND_DEMO,0x80013254,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,READ,0x80027CAC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,REGISTERS,0x80025D88,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RESETCALLBACK,0x80026D30,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RESETENTRYINT,0x80027C5C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RESETGRAPH,0x80029760,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RESETRCNT,0x800316F0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RESTARTCALLBACK,0x80026E54,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RETURNFROMEXCEPTION,0x80027C4C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RINGBUFFER,0x800BA040,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RSIN,0x80027EB4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RSIN_TBL,0x8003A9B8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,RUN,0x800C0848,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SAVE_FAIL,0x80020F38,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SAVE_GRAPHIC,0x8001E328,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SAVE_OK,0x80021248,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SAVE_SCREEN,0x8001E9F0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETBACKCOLOR,0x80028010,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETBLOCKFILL,0x80029368,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDEFDISPENV,0x8002838C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDEFDRAWENV,0x800282BC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDISPMASK,0x80029B64,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWAREA,0x8002A9A4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWENV,0x8002AAEC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWLOAD,0x80029490,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWMODE,0x8002AA94,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWMOVE,0x80029430,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWOFFSET,0x8002AA28,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDRAWTPAGE,0x8002937C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETDUMPFNT,0x800283C8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETGEOMOFFSET,0x80028030,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETGEOMSCREEN,0x80028050,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETGRAPHDEBUG,0x800299D0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETGRAPHQUEUE,0x80029A3C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETGRAPHREVERSE,0x800298BC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETINTRMASK,0x80026EAC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETJMP,0x80038094,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEF2,0x800292C0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEF3,0x800292E8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEF4,0x80029328,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEG2,0x800292D4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEG3,0x80029308,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETLINEG4,0x80029348,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYF3,0x80029194,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYF4,0x800291E4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYFT3,0x800291A8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYFT4,0x800291F8,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYG3,0x800291BC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYG4,0x8002920C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYGT3,0x800291D0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPOLYGT4,0x80029220,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETPRIORITY,0x8002AA6C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETRCNT,0x800315B0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETSEMITRANS,0x80029144,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETSHADETEX,0x8002916C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETSPRT,0x8002925C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETSPRT16,0x80029248,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETSPRT8,0x80029234,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETTEXWINDOW,0x8002A968,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETTILE,0x800292AC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETTILE1,0x80029270,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETTILE16,0x80029298,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETTILE8,0x80029284,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SETVIDEOMODE,0x80027810,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SET_GAMEICONS,0x8002596C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SIN_1,0x80027EF0,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SIN_CALC_STEPSIZE,0x800226CC,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SIN_INTER_POINT,0x80022738,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SJIS2ASCII,0x8001C7A4,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SJISCHAR,0x8003958C,
assets/PSYQ_SDK/psyq/addons/scee/KCHEATS/MAIN.MAP,SMALL_TUNE,0x80026A38,
